manufacturer,our_sku,supplier_sku,product_name,active,category,material_type,product_use,mpn,family_id,family_name,knowledge_file,thermal_r_value,acoustic_rw,nrc_aw,performance_source,tds_url,sds_url,validation_status,validation_notes,bot_content_status,family_confidence,family_recommendation_eligible,sku_selection_eligible,source_workbook,source_sha256
Fletcher,FL-4006027,FIPP24R21T75W600L1200PK10,PINK PARTITION 24 R2.1 1200X600X75MM(10),Yes,Batt,Glasswool,Internal Wall,4006027,FLETCHER_PINK_PARTITION,Pink Partition Insulation,knowledge/fletcher/pink-partition.md,Review: R2.04 | R2.1,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006029,FIPP24R25T90W600L1200PK8,PINK PARTITION 24 R2.5 1200X600X90MM (8),Yes,Batt,Glasswool,Internal Wall,4006029,FLETCHER_PINK_PARTITION,Pink Partition Insulation,knowledge/fletcher/pink-partition.md,Review: R2.42 | R2.5,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006030,FIPP24R28T100W450L1200PK6,PINK PARTITION 24 R2.8 1200X450X100MM(6),Yes,Batt,Glasswool,Internal Wall,4006030,FLETCHER_PINK_PARTITION,Pink Partition Insulation,knowledge/fletcher/pink-partition.md,Review: R2.67 | R2.8,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006031,FIPP24R28T100W600L1200PK6,PINK PARTITION 24 R2.8 1200X600X100MM(6),Yes,Batt,Glasswool,Internal Wall,4006031,FLETCHER_PINK_PARTITION,Pink Partition Insulation,knowledge/fletcher/pink-partition.md,Review: R2.67 | R2.8,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4005948,FIPP32T90W450L1200PK8,PINK PARTITION 32 32kg 1200X450X90MM 8PK,Yes,Batt,Glasswool,Internal Wall,4005948,FLETCHER_PINK_PARTITION,Pink Partition Insulation,knowledge/fletcher/pink-partition.md,Review: R2.42 | R2.3,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4005949,FIPP32T90W600L1200PK8,PINK PARTITION 32 1200X600X90MM 8PK,Yes,Batt,Glasswool,Internal Wall,4005949,FLETCHER_PINK_PARTITION,Pink Partition Insulation,knowledge/fletcher/pink-partition.md,Review: R2.42 | R2.3,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4005950,FIPP32T100W600L1200PK6,PINK PARTITION 32 1200X600X100MM 6PK,Yes,Batt,Glasswool,Internal Wall,4005950,FLETCHER_PINK_PARTITION,Pink Partition Insulation,knowledge/fletcher/pink-partition.md,Review: R2.67 | R2.5,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006033,FIPP32T50W450L1200PK12,PINK PARTITION 32 1200X450X50MM 12PK,Yes,Batt,Glasswool,Internal Wall,4006033,FLETCHER_PINK_PARTITION,Pink Partition Insulation,knowledge/fletcher/pink-partition.md,Review: R1.42 | R1.3,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006034,FIPP32T50W600L1200PK12,PINK PARTITION 32 1200X600X50MM 12PK,Yes,Batt,Glasswool,Internal Wall,4006034,FLETCHER_PINK_PARTITION,Pink Partition Insulation,knowledge/fletcher/pink-partition.md,Review: R1.42 | R1.3,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006036,FIPP32T75W450L1200PK10,PINK PARTITION 32 1200X450X75MM 10PK,Yes,Batt,Glasswool,Internal Wall,4006036,FLETCHER_PINK_PARTITION,Pink Partition Insulation,knowledge/fletcher/pink-partition.md,Review: R2.04 | R1.9,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006037,FIPP32T75W600L1200PK10,PINK PARTITION 32 1200X600X75MM 10PK,Yes,Batt,Glasswool,Internal Wall,4006037,FLETCHER_PINK_PARTITION,Pink Partition Insulation,knowledge/fletcher/pink-partition.md,Review: R2.04 | R1.9,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4008123,FIPP32T75W450L1200PK8,PINK PARTITION 32 1200X450X75MM 8PK,Yes,Batt,Glasswool,Internal Wall,4008123,FLETCHER_PINK_PARTITION,Pink Partition Insulation,knowledge/fletcher/pink-partition.md,Review: R2.04 | R1.9,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006068,FISBR27T90W600L1200PK8,PINK SOUNDBREAK R2.7 1200X600X90 8PK,Yes,Batt,Glasswool,Internal Wall,4006068,FLETCHER_SOUNDBREAK,Soundbreak Acoustic Insulation,knowledge/fletcher/soundbreak.md,Review: R2.42 | R2.7,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Duplicate SKU; Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4010568,FISBR25T90W430L1160PK8,SOUNDBREAK R2.5 1160X430X90 8PK,Yes,Batt,Glasswool,Internal Wall,4010568,FLETCHER_SOUNDBREAK,Soundbreak Acoustic Insulation,knowledge/fletcher/soundbreak.md,Review: R2.42 | R2.5,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4010569,FISBR25T90W580L1160PK8,SOUNDBREAK R2.5 1160X580X90 8PK,Yes,Batt,Glasswool,Internal Wall,4010569,FLETCHER_SOUNDBREAK,Soundbreak Acoustic Insulation,knowledge/fletcher/soundbreak.md,Review: R2.42 | R2.5,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4010572,FISBR27T90W600L1200PK8,SOUNDBREAK R2.7 1200X600X90 8PK,Yes,Batt,Glasswool,Internal Wall,4010572,FLETCHER_SOUNDBREAK,Soundbreak Acoustic Insulation,knowledge/fletcher/soundbreak.md,Review: R2.42 | R2.7,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Duplicate SKU; Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006087,FIPP24R07T25W600L2700PK20,PINK PARTITION 24 R0.7 - 24kg 2700X600X25MM(20),Yes,Batt,Glasswool,Internal Wall,4006087,FLETCHER_PINK_PARTITION,Pink Partition Insulation,knowledge/fletcher/pink-partition.md,Review: R0.80 | R0.7,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006088,FIPP24R11T38W600L2700PK12,PINK PARTITION 24 R1.1 2700X600X38MM(12),Yes,Batt,Glasswool,Internal Wall,4006088,FLETCHER_PINK_PARTITION,Pink Partition Insulation,knowledge/fletcher/pink-partition.md,Review: R1.12 | R1.1,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006598,FIVAPAWRAPMROOFW1250L40MRL,VAPAWRAP PERMEABLE MROOF Permeable - Vapour MBRN 1.25X40M Permeable Non,Yes,Wall Wrap / Sarking,Reflective Membrane,Metal Roof / Shed,4006598,FLETCHER_VAPAWRAP_METAL_ROOF,Sisalation Vapawrap Metal Roof,knowledge/fletcher/vapawrap-metal-roof.md,Not stated,Not stated,Not stated,No parseable performance source,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006885,FIVAPAWRAPMROOFW1350L30MRL,VAPAWRAP MROOF 1350MMX30M Water Barrier FLETCHER,Yes,Wall Wrap / Sarking,Reflective Membrane,Metal Roof / Shed,4006885,FLETCHER_VAPAWRAP_METAL_ROOF,Sisalation Vapawrap Metal Roof,knowledge/fletcher/vapawrap-metal-roof.md,Review: R33.92 | R33.8,Not stated,Not stated,Spec Total R-value; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006705,FIFIRESEALT13W225L750PK60,MW FIRESEAL 750X225X13 (60) PartyWall,Yes,Batt,Stonewool,Party Wall Fire,4006705,FLETCHER_PARTY_WALL_STONEWOOL,Fletcher Protect / Fire Stop Party Wall Stonewool,knowledge/fletcher/party-wall-stonewool.md,R1.5,Rw 35,NRC 0.85,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS_Party_Wall_Stonewool_Batts-Blankets_Rev_5_05122024.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006706,FIPWBATT100W168L1200PK,MW PARTYWALL BATT 1200X168X100 (10),Yes,Batt,Stonewool,Party Wall Fire,4006706,FLETCHER_PARTY_WALL_STONEWOOL,Fletcher Protect / Fire Stop Party Wall Stonewool,knowledge/fletcher/party-wall-stonewool.md,R2.0,Rw 50,NRC 0.85,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS_Party_Wall_Stonewool_Batts-Blankets_Rev_5_05122024.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Duplicate SKU; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006707,FIPWBATT50W200L1000PK3,MW PARTYWALL BATT 1000X200X50 (3),Yes,Batt,Stonewool,Party Wall Fire,4006707,FLETCHER_PARTY_WALL_STONEWOOL,Fletcher Protect / Fire Stop Party Wall Stonewool,knowledge/fletcher/party-wall-stonewool.md,R1.5,Rw 40,NRC 0.85,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS_Party_Wall_Stonewool_Batts-Blankets_Rev_5_05122024.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006708,FIFIRESTRIPT13W225L1000PK60,MW FIRE STRIP 1000X225X13 (60),Yes,Accessory,Stonewool,Party Wall Fire,4006708,FLETCHER_PARTY_WALL_STONEWOOL,Fletcher Protect / Fire Stop Party Wall Stonewool,knowledge/fletcher/party-wall-stonewool.md,R0.53,Rw 35,NRC 0.85,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS_Party_Wall_Stonewool_Batts-Blankets_Rev_5_05122024.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006740,FISISABUBBLECELLW1350L22P25MRL,SISAL BUBBLE CELL 100 Non Vapour 1350MMX22.25M 30M2 Permeable Water,Yes,Wall Wrap / Sarking,Reflective Membrane,Wall Wrap / Sarking,4006740,FLETCHER_FOAM_BUBBLE_CELL,Sisalation Foam Cell and Bubble Cell,knowledge/fletcher/foam-bubble-cell.md,Review: R33.92 | R33.8,Not stated,Not stated,Spec Total R-value; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported_variant_review,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006742,FISISAFOAMCELLR02M230RL,SISALATION FOAM CELL Multipurpose - MULTIPURP R0.2 30M2 Thermal Non Vapour,Yes,Wall Wrap / Sarking,Reflective Membrane,Wall Wrap / Sarking,4006742,FLETCHER_FOAM_BUBBLE_CELL,Sisalation Foam Cell and Bubble Cell,knowledge/fletcher/foam-bubble-cell.md,R0.2,Not stated,Not stated,Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported_variant_review,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006747,FISISAFOAMCELLM230RL,SISALATION FOAM CELL Permeable Water MULTIPURP LT 30M2,Yes,Wall Wrap / Sarking,Reflective Membrane,Wall Wrap / Sarking,4006747,FLETCHER_FOAM_BUBBLE_CELL,Sisalation Foam Cell and Bubble Cell,knowledge/fletcher/foam-bubble-cell.md,Not stated,Not stated,Not stated,No parseable performance source,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported_variant_review,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006792,FITHERMATAPER02T10W30L10MRL,TAPE THERMATAPE R0.2 Thermal Break Tape 10MX30MMX10MM,Yes,Accessory,Tape / Sealant,General Installation,4006792,FLETCHER_TAPES_ACCESSORIES,Fletcher Membrane Tapes and Thermal Break Accessories,knowledge/fletcher/tapes-accessories.md,Review: R0.42 | R0.2,Not stated,Not stated,Spec Total R-value; Legacy performance,https://insulation.com.au/wp-content/uploads/2019/11/TDS-Pink-Batts-Ceiling-v4.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported_variant_review,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006794,FITAPEVAPASTOP883W48L50MEA,TAPE VAPASTOP 883 50M X 48MM VapaStop Tape,Yes,Accessory,Tape / Sealant,General Installation,4006794,FLETCHER_TAPES_ACCESSORIES,Fletcher Membrane Tapes and Thermal Break Accessories,knowledge/fletcher/tapes-accessories.md,Review: R1.37 | R1.2,Not stated,Not stated,Spec Total R-value; Legacy performance,https://insulation.com.au/wp-content/uploads/2019/11/TDS-Pink-Batts-Ceiling-v4.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported_variant_review,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FL-4006798,FITAPEVAPASTOP883W63L50MRL,TAPE VAPASTOP 883 50M X 63MM,Yes,Accessory,Tape / Sealant,General Installation,4006798,FLETCHER_TAPES_ACCESSORIES,Fletcher Membrane Tapes and Thermal Break Accessories,knowledge/fletcher/tapes-accessories.md,Review: R1.74 | R1.6,Not stated,Not stated,Spec Total R-value; Legacy performance,https://insulation.com.au/wp-content/uploads/2019/11/TDS-Pink-Batts-Ceiling-v4.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported_variant_review,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
