manufacturer,family_id,family_name,current_source_url,legacy_reseller_url,start_search_here,new_tds_url
acoustica,ACOUSTICA_ACCESSORY,Acoustica Accessory,https://acoustica.com.au/,https://irp-cdn.multiscreensite.com/2b70b589/files/uploaded/polymax-acoustic-datasheet.pdf,https://acoustica.com.au/products/,
acoustica,ACOUSTICA_ACOUSTIC_BARRIER,Acoustica Acoustic Barrier,https://acoustica.com.au/,https://irp-cdn.multiscreensite.com/2b70b589/files/uploaded/polymax-acoustic-datasheet.pdf,https://acoustica.com.au/products/,
acoustica,ACOUSTICA_ACOUSTIFLEX_SQ,Acoustica Acoustiflex SQ,https://acoustica.com.au/,https://irp-cdn.multiscreensite.com/2b70b589/files/uploaded/polymax-acoustic-datasheet.pdf,https://acoustica.com.au/products/,
acoustica,ACOUSTICA_ANGELSTEP,Acoustica AngelStep,https://acoustica.com.au/,https://irp-cdn.multiscreensite.com/2b70b589/files/uploaded/polymax-acoustic-datasheet.pdf,https://acoustica.com.au/products/,
acoustica,ACOUSTICA_DUST_FOAM_FILTER,Acoustica Dust foam filter,https://acoustica.com.au/,https://irp-cdn.multiscreensite.com/2b70b589/files/uploaded/polymax-acoustic-datasheet.pdf,https://acoustica.com.au/products/,
acoustica,ACOUSTICA_GL,Acoustica Gl,https://acoustica.com.au/,https://irp-cdn.multiscreensite.com/2b70b589/files/uploaded/polymax-acoustic-datasheet.pdf,https://acoustica.com.au/products/,
acoustica,ACOUSTICA_UNDERLAY,Acoustica Underlay,https://acoustica.com.au/,https://irp-cdn.multiscreensite.com/2b70b589/files/uploaded/polymax-acoustic-datasheet.pdf,https://acoustica.com.au/products/,
aircell,AIRCELL_BISCUITS,Aircell Biscuits,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-aircell-insulbreak-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/insulation/,
aircell,AIRCELL_FOIL_TAPE,Aircell Foil Tape,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-aircell-insulbreak-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/insulation/,
aircell,AIRCELL_GLARESHIELD,Aircell Glareshield,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-aircell-insulbreak-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/insulation/,
aircell,AIRCELL_INSULBREAK,Aircell Insulbreak,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-aircell-insulbreak-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/insulation/,
aircell,AIRCELL_INSULINER,Aircell Insuliner,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-aircell-insulbreak-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/insulation/,
aircell,AIRCELL_INSULSHED,Aircell Insulshed,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-aircell-insulbreak-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/insulation/,
aircell,AIRCELL_INSULWHITE,Aircell Insulwhite,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-aircell-insulbreak-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/insulation/,
aircell,AIRCELL_PERMICAV,Aircell Permicav,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-aircell-insulbreak-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/insulation/,
aircell,AIRCELL_PERMIFLOOR,Aircell Permifloor,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-aircell-insulbreak-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/insulation/,
aircell,AIRCELL_PERMISHIELD,Aircell Permishield,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-aircell-insulbreak-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/insulation/,
aircell,AIRCELL_PERMIWALL,Aircell Permiwall,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-aircell-insulbreak-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/insulation/,
aircell,AIRCELL_RETROSHIELD,Aircell Retroshield,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-aircell-insulbreak-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/insulation/,
aircell,AIRCELL_RETROSHIELD_HANDYPACK,Aircell Retroshield Handypack,https://www.kingspan.com/au/,https://www.archiclad.com.au/wp-content/uploads/2023/04/kingspan-aircell-insulbreak-product-datasheet-en-au.pdf,https://www.kingspan.com/au/en-au/products/insulation/,
